carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
0.84,6.04,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,3596
1.01,6.46,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,3717
0.7,5.65,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2381
1.04,6.49,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,8090
0.51,5.14,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1195
0.5,4.97,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1991
0.91,6.18,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3082
1.05,6.49,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,7969
0.41,4.8,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,747
0.5,5.05,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1627
0.36,4.53,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,537
0.33,4.49,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,668
0.7,5.72,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,3949
1.01,6.41,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,5416
0.32,4.44,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,876
1.55,7.4,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13291
0.7,5.71,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2287
0.71,5.68,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,2313
0.71,5.65,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3096
0.3,4.31,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,475
2.0,7.88,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,18023
1.5,7.34,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,7715
0.56,5.39,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1723
0.42,4.87,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,926
0.4,4.65,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,687
0.33,4.42,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,621
0.7,5.81,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2596
0.31,4.46,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,804
0.54,5.27,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2951
0.7,5.66,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1775
0.35,4.55,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,446
0.4,4.7,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,917
0.31,4.29,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,707
0.7,5.61,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2161
2.05,8.2,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,15291
0.43,4.89,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,830
0.33,4.52,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,460
0.31,4.32,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,802
0.91,6.08,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,4049
0.27,4.17,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,577
0.35,4.55,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,747
0.79,5.86,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2726
0.52,5.11,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,1689
0.42,4.85,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1179
0.72,5.73,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2602
0.7,5.74,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,3270
1.2,6.95,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,4890
1.36,7.1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,7592
2.03,8.17,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,18166
0.51,5.16,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1974
1.01,6.33,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,4564
0.46,4.97,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1018
0.3,4.32,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,473
0.51,5.11,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,1974
0.38,4.62,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,833
0.33,4.46,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,579
1.23,6.91,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7336
0.9,6.08,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,4324
0.7,5.8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2176
1.27,7.12,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2845
0.41,4.85,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1148
0.8,5.95,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,2429
1.31,7.06,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,10556
2.3,8.47,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,15433
0.5,5.09,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,915
0.35,4.53,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1197
0.46,4.97,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1388
0.91,6.19,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,3936
2.05,8.32,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,12839
1.28,6.93,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,11419
1.5,7.23,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,7459
0.73,5.73,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,2496
1.09,6.61,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,5035
1.0,6.38,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,5606
0.3,4.28,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,601
0.3,4.27,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,552
1.0,6.3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,6183
0.91,6.04,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,2854
0.61,5.44,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2438
1.01,6.59,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6108
0.41,4.77,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,969
1.12,6.79,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,5329
0.3,4.34,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,911
0.3,4.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,878
1.2,6.81,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,5376
1.11,6.67,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,6758
1.01,6.42,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,5387
0.52,5.18,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1352
